item,ds,y
84879,2011-01-14,24
84879,2011-01-16,4
84879,2011-01-17,33
84879,2011-01-18,16
84879,2011-01-19,8
84879,2011-01-20,24
84879,2011-01-21,24
84879,2011-01-23,34
84879,2011-01-24,208
84879,2011-01-25,32
84879,2011-01-26,24
84879,2011-01-27,16
84879,2011-01-28,40
84879,2011-01-30,24
84879,2011-01-31,366
84879,2011-02-01,304
84879,2011-02-02,224
84879,2011-02-03,24
84879,2011-02-04,8
84879,2011-02-06,11
84879,2011-02-07,8
84879,2011-02-08,8
84879,2011-02-09,16
84879,2011-02-10,72
84879,2011-02-11,32
84879,2011-02-13,24
84879,2011-02-14,236
84879,2011-02-15,84
84879,2011-02-16,156
84879,2011-02-17,24
84879,2011-02-18,80
84879,2011-02-20,8
84879,2011-02-21,40
84879,2011-02-22,40
84879,2011-02-23,96
84879,2011-02-24,32
84879,2011-02-25,24
84879,2011-02-27,96
84879,2011-02-28,20
84879,2011-03-01,24
84879,2011-03-02,6
84879,2011-03-03,48
84879,2011-03-04,72
84879,2011-03-06,43
84879,2011-03-07,200
84879,2011-03-08,80
84879,2011-03-09,40
84879,2011-03-10,72
84879,2011-03-11,216
84879,2011-03-13,34
84879,2011-03-14,272
84879,2011-03-15,363
84879,2011-03-16,176
84879,2011-03-17,64
84879,2011-03-18,37
84879,2011-03-20,56
84879,2011-03-21,138
84879,2011-03-22,69
84879,2011-03-23,56
84879,2011-03-24,80
84879,2011-03-25,40
84879,2011-03-27,8
84879,2011-03-28,96
84879,2011-03-29,24
84879,2011-03-30,24
84879,2011-03-31,324
84879,2011-04-01,117
84879,2011-04-04,147
84879,2011-04-05,248
84879,2011-04-06,32
84879,2011-04-07,57
84879,2011-04-08,232
84879,2011-04-10,37
84879,2011-04-11,57
84879,2011-04-12,168
84879,2011-04-13,162
84879,2011-04-14,280
84879,2011-04-15,24
84879,2011-04-17,124
84879,2011-04-18,60
84879,2011-04-19,248
84879,2011-04-20,16
84879,2011-04-21,288
84879,2011-04-26,111
84879,2011-04-27,88
84879,2011-04-28,64
84879,2011-05-01,1
84879,2011-05-03,52
84879,2011-05-04,96
84879,2011-05-05,114
84879,2011-05-06,128
84879,2011-05-08,204
84879,2011-05-09,40
84879,2011-05-10,192
84879,2011-05-11,448
84879,2011-05-12,360
84879,2011-05-13,117
84879,2011-05-15,44
84879,2011-05-16,64
84879,2011-05-17,168
84879,2011-05-18,136
84879,2011-05-19,48
84879,2011-05-20,136
84879,2011-05-22,43
84879,2011-05-23,116
84879,2011-05-24,100
84879,2011-05-25,29
84879,2011-05-26,264
84879,2011-05-27,16
84879,2011-05-29,40
84879,2011-05-31,104
84879,2011-06-01,64
84879,2011-06-02,56
84879,2011-06-03,64
84879,2011-06-05,96
84879,2011-06-06,64
84879,2011-06-07,44
84879,2011-06-08,104
84879,2011-06-09,32
84879,2011-06-10,40
84879,2011-06-12,8
84879,2011-06-13,16
84879,2011-06-14,52
84879,2011-06-15,48
84879,2011-06-16,57
84879,2011-06-17,233
84879,2011-06-19,40
84879,2011-06-20,24
84879,2011-06-21,82
84879,2011-06-22,60
84879,2011-06-23,48
84879,2011-06-24,56
84879,2011-06-27,76
84879,2011-06-28,40
84879,2011-06-29,104
84879,2011-06-30,56
84879,2011-07-01,16
84879,2011-07-04,32
84879,2011-07-05,92
84879,2011-07-06,136
84879,2011-07-07,120
84879,2011-07-08,64
84879,2011-07-10,16
84879,2011-07-11,119
84879,2011-07-12,8
84879,2011-07-13,82
84879,2011-07-14,64
84879,2011-07-15,16
84879,2011-07-17,83
84879,2011-07-18,82
84879,2011-07-19,134
84879,2011-07-20,18
84879,2011-07-21,160
84879,2011-07-22,56
84879,2011-07-24,69
84879,2011-07-25,104
84879,2011-07-26,16
84879,2011-07-27,56
84879,2011-07-28,86
84879,2011-07-29,152
84879,2011-07-31,64
84879,2011-08-01,88
84879,2011-08-02,24
84879,2011-08-03,82
84879,2011-08-04,3359
84879,2011-08-05,86
84879,2011-08-07,161
84879,2011-08-08,128
84879,2011-08-09,48
84879,2011-08-10,96
84879,2011-08-11,1008
84879,2011-08-12,32
84879,2011-08-14,11
84879,2011-08-15,64
84879,2011-08-16,60
84879,2011-08-17,32
84879,2011-08-18,95
84879,2011-08-19,224
84879,2011-08-21,81
84879,2011-08-22,206
84879,2011-08-23,48
84879,2011-08-24,96
84879,2011-08-25,400
84879,2011-08-26,40
84879,2011-08-28,60
84879,2011-08-30,8
84879,2011-08-31,16
84879,2011-09-01,96
84879,2011-09-02,16
84879,2011-09-04,80
84879,2011-09-05,48
84879,2011-09-06,88
84879,2011-09-07,72
84879,2011-09-08,136
84879,2011-09-09,40
84879,2011-09-11,104
84879,2011-09-12,48
84879,2011-09-13,296
84879,2011-09-14,48
84879,2011-09-15,400
84879,2011-09-16,68
84879,2011-09-18,48
84879,2011-09-19,104
84879,2011-09-20,64
84879,2011-09-21,56
84879,2011-09-22,348
84879,2011-09-23,32
84879,2011-09-25,97
84879,2011-09-26,245
84879,2011-09-27,74
84879,2011-09-28,224
84879,2011-09-29,184
84879,2011-09-30,48
84879,2011-10-02,24
84879,2011-10-03,72
84879,2011-10-04,84
84879,2011-10-05,91
84879,2011-10-06,285
84879,2011-10-07,48
84879,2011-10-09,9
84879,2011-10-10,40
84879,2011-10-11,76
84879,2011-10-12,56
84879,2011-10-13,116
84879,2011-10-14,72
84879,2011-10-16,60
84879,2011-10-17,392
84879,2011-10-18,48
84879,2011-10-19,158
84879,2011-10-20,156
84879,2011-10-21,16
84879,2011-10-23,59
84879,2011-10-24,128
84879,2011-10-25,80
84879,2011-10-26,217
84879,2011-10-27,40
84879,2011-10-28,49
84879,2011-10-30,264
84879,2011-10-31,120
84879,2011-11-01,294
84879,2011-11-02,128
84879,2011-11-03,210
84879,2011-11-04,80
84879,2011-11-06,136
84879,2011-11-07,24
84879,2011-11-08,56
84879,2011-11-09,1312
84879,2011-11-10,200
84879,2011-11-11,100
84879,2011-11-13,56
84879,2011-11-14,303
84879,2011-11-15,107
84879,2011-11-16,297
84879,2011-11-17,94
84879,2011-11-18,368
84879,2011-11-20,157
84879,2011-11-21,190
84879,2011-11-22,132
84879,2011-11-23,80
84879,2011-11-24,355
84879,2011-11-25,272
84879,2011-11-27,8
84879,2011-11-28,56
84879,2011-11-29,127
84879,2011-11-30,112
84879,2011-12-01,88
84879,2011-12-02,504
84879,2011-12-04,66
84879,2011-12-05,133
84879,2011-12-06,240
84879,2011-12-07,256
84879,2011-12-08,11
84879,2011-12-09,32
84946,2010-12-01,58
84946,2010-12-02,241
84946,2010-12-03,32
84946,2010-12-05,139
84946,2010-12-06,374
84946,2010-12-07,132
84946,2010-12-08,136
84946,2010-12-09,111
84946,2010-12-10,74
84946,2010-12-12,30
84946,2010-12-13,202
84946,2010-12-14,32
84946,2010-12-15,84
84946,2010-12-16,144
84946,2010-12-17,154
84946,2010-12-19,30
84946,2010-12-20,42
84946,2010-12-21,25
84946,2010-12-23,18
84946,2011-01-04,78
84946,2011-01-05,24
84946,2011-01-06,60
84946,2011-01-07,133
84946,2011-01-09,33
84946,2011-01-10,20
84946,2011-01-11,72
84946,2011-01-13,2
84946,2011-01-14,3
84946,2011-01-17,35
84946,2011-01-18,80
84946,2011-01-19,96
84946,2011-01-20,12
84946,2011-01-21,2
84946,2011-01-23,12
84946,2011-01-24,5
84946,2011-01-25,96
84946,2011-01-27,12
84946,2011-01-28,16
84946,2011-01-31,30
84946,2011-02-01,84
84946,2011-02-02,12
84946,2011-02-03,8
84946,2011-02-04,26
84946,2011-02-07,38
84946,2011-02-08,231
84946,2011-02-09,35
84946,2011-02-10,84
84946,2011-02-11,37
84946,2011-02-14,8
84946,2011-02-15,47
84946,2011-02-16,84
84946,2011-02-17,84
84946,2011-02-18,2
84946,2011-02-21,6
84946,2011-02-22,24
84946,2011-02-23,2
84946,2011-02-24,72
84946,2011-02-25,56
84946,2011-02-28,60
84946,2011-03-01,30
84946,2011-03-02,96
84946,2011-03-03,16
84946,2011-03-04,35
84946,2011-03-06,6
84946,2011-03-07,18
84946,2011-03-08,52
84946,2011-03-09,12
84946,2011-03-10,3
84946,2011-03-13,6
84946,2011-03-14,12
84946,2011-03-15,30
84946,2011-03-16,84
84946,2011-03-17,159
84946,2011-03-18,39
84946,2011-03-20,72
84946,2011-03-21,48
84946,2011-03-22,97
84946,2011-03-23,96
84946,2011-03-24,36
84946,2011-03-25,24
84946,2011-03-27,66
84946,2011-03-29,27
84946,2011-03-30,24
84946,2011-03-31,74
84946,2011-04-01,36
84946,2011-04-04,7
84946,2011-04-05,79
84946,2011-04-06,1
84946,2011-04-07,13
84946,2011-04-08,96
84946,2011-04-11,55
84946,2011-04-12,24
84946,2011-04-14,108
84946,2011-04-15,17
84946,2011-04-17,36
84946,2011-04-18,144
84946,2011-04-19,65
84946,2011-04-20,24
84946,2011-04-21,26
84946,2011-04-26,26
84946,2011-04-27,15
84946,2011-04-28,108
84946,2011-05-01,12
84946,2011-05-03,46
84946,2011-05-04,6
84946,2011-05-05,159
84946,2011-05-06,127
84946,2011-05-08,42
84946,2011-05-09,2
84946,2011-05-10,24
84946,2011-05-11,36
84946,2011-05-12,108
84946,2011-05-15,72
84946,2011-05-16,2
84946,2011-05-17,24
84946,2011-05-18,170
84946,2011-05-19,83
84946,2011-05-20,114
84946,2011-05-22,18
84946,2011-05-23,41
84946,2011-05-24,74
84946,2011-05-25,144
84946,2011-05-26,108
84946,2011-05-27,228
84946,2011-05-31,96
84946,2011-06-01,100
84946,2011-06-02,9
84946,2011-06-03,28
84946,2011-06-05,36
84946,2011-06-06,90
84946,2011-06-07,260
84946,2011-06-08,121
84946,2011-06-09,75
84946,2011-06-10,24
84946,2011-06-12,6
84946,2011-06-13,116
84946,2011-06-14,132
84946,2011-06-15,3
84946,2011-06-16,7
84946,2011-06-17,12
84946,2011-06-19,24
84946,2011-06-20,47
84946,2011-06-21,16
84946,2011-06-23,72
84946,2011-06-24,15
84946,2011-06-26,6
84946,2011-06-27,216
84946,2011-06-30,12
84946,2011-07-01,144
84946,2011-07-04,98
84946,2011-07-05,22
84946,2011-07-06,106
84946,2011-07-07,163
84946,2011-07-08,70
84946,2011-07-10,4
84946,2011-07-11,12
84946,2011-07-12,20
84946,2011-07-14,36
84946,2011-07-15,16
84946,2011-07-17,12
84946,2011-07-18,48
84946,2011-07-19,36
84946,2011-07-20,12
84946,2011-07-21,313
84946,2011-07-22,56
84946,2011-07-24,42
84946,2011-07-25,45
84946,2011-07-26,3
84946,2011-07-27,15
84946,2011-07-29,72
84946,2011-07-31,24
84946,2011-08-01,26
84946,2011-08-02,72
84946,2011-08-03,288
84946,2011-08-04,113
84946,2011-08-05,78
84946,2011-08-07,12
84946,2011-08-08,98
84946,2011-08-09,10
84946,2011-08-10,16
84946,2011-08-11,31
84946,2011-08-12,8
84946,2011-08-17,456
84946,2011-08-18,48
84946,2011-08-19,36
84946,2011-08-22,36
84946,2011-08-23,12
84946,2011-08-25,42
84946,2011-08-26,168
84946,2011-08-28,6
84946,2011-08-30,19
84946,2011-08-31,25
84946,2011-09-01,72
84946,2011-09-02,56
84946,2011-09-04,12
84946,2011-09-05,12
84946,2011-09-06,72
84946,2011-09-07,52
84946,2011-09-08,87
84946,2011-09-09,12
84946,2011-09-11,36
84946,2011-09-12,12
84946,2011-09-13,4
84946,2011-09-14,27
84946,2011-09-15,72
84946,2011-09-19,36
84946,2011-09-20,170
84946,2011-09-21,33
84946,2011-09-22,24
84946,2011-09-23,46
84946,2011-09-25,192
84946,2011-09-26,60
84946,2011-09-28,84
84946,2011-09-29,136
84946,2011-09-30,80
84946,2011-10-02,18
84946,2011-10-03,66
84946,2011-10-04,64
84946,2011-10-05,75
84946,2011-10-06,87
84946,2011-10-07,44
84946,2011-10-09,6
84946,2011-10-10,280
84946,2011-10-11,75
84946,2011-10-12,91
84946,2011-10-13,37
84946,2011-10-14,4
84946,2011-10-16,12
84946,2011-10-17,48
84946,2011-10-18,41
84946,2011-10-19,209
84946,2011-10-20,96
84946,2011-10-21,24
84946,2011-10-23,6
84946,2011-10-24,41
84946,2011-10-25,36
84946,2011-10-26,26
84946,2011-10-27,48
84946,2011-10-28,36
84946,2011-10-30,41
84946,2011-10-31,190
84946,2011-11-01,216
84946,2011-11-02,211
84946,2011-11-03,152
84946,2011-11-04,60
84946,2011-11-06,36
84946,2011-11-07,258
84946,2011-11-08,112
84946,2011-11-09,206
84946,2011-11-10,125
84946,2011-11-11,167
84946,2011-11-13,211
84946,2011-11-14,314
84946,2011-11-15,47
84946,2011-11-16,184
84946,2011-11-17,37
84946,2011-11-18,137
84946,2011-11-20,96
84946,2011-11-21,170
84946,2011-11-22,53
84946,2011-11-23,149
84946,2011-11-24,161
84946,2011-11-25,20
84946,2011-11-27,24
84946,2011-11-28,88
84946,2011-11-29,85
84946,2011-11-30,94
84946,2011-12-01,77
84946,2011-12-02,105
84946,2011-12-04,40
84946,2011-12-05,165
84946,2011-12-06,171
84946,2011-12-07,42
84946,2011-12-08,50
84946,2011-12-09,42
84991,2010-12-01,78
84991,2010-12-02,168
84991,2010-12-03,30
84991,2010-12-05,9
84991,2010-12-06,57
84991,2010-12-07,30
84991,2010-12-08,77
84991,2010-12-09,61
84991,2010-12-10,34
84991,2010-12-12,7
84991,2010-12-13,43
84991,2010-12-14,128
84991,2010-12-15,24
84991,2010-12-16,232
84991,2010-12-17,1
84991,2010-12-19,1
84991,2010-12-20,482
84991,2010-12-21,77
84991,2010-12-23,48
84991,2011-01-04,6
84991,2011-01-05,29
84991,2011-01-06,81
84991,2011-01-07,24
84991,2011-01-09,30
84991,2011-01-10,38
84991,2011-01-11,31
84991,2011-01-12,51
84991,2011-01-13,24
84991,2011-01-14,30
84991,2011-01-16,120
84991,2011-01-18,120
84991,2011-01-19,124
84991,2011-01-21,6
84991,2011-01-23,24
84991,2011-01-24,30
84991,2011-01-25,58
84991,2011-01-26,48
84991,2011-01-27,9
84991,2011-01-28,3
84991,2011-01-30,24
84991,2011-01-31,224
84991,2011-02-01,16
84991,2011-02-02,52
84991,2011-02-03,60
84991,2011-02-04,29
84991,2011-02-06,4
84991,2011-02-07,48
84991,2011-02-08,9
84991,2011-02-11,2
84991,2011-02-13,24
84991,2011-02-14,51
84991,2011-02-15,27
84991,2011-02-17,36
84991,2011-02-18,145
84991,2011-02-21,14
84991,2011-02-22,26
84991,2011-02-23,31
84991,2011-02-24,48
84991,2011-02-25,75
84991,2011-02-28,26
84991,2011-03-02,72
84991,2011-03-03,25
84991,2011-03-04,3
84991,2011-03-06,8
84991,2011-03-07,159
84991,2011-03-08,73
84991,2011-03-09,72
84991,2011-03-10,264
84991,2011-03-11,29
84991,2011-03-13,1
84991,2011-03-14,26
84991,2011-03-15,15
84991,2011-03-16,384
84991,2011-03-17,52
84991,2011-03-18,29
84991,2011-03-20,32
84991,2011-03-21,61
84991,2011-03-22,67
84991,2011-03-23,57
84991,2011-03-24,25
84991,2011-03-25,26
84991,2011-03-27,3
84991,2011-03-28,77
84991,2011-03-29,423
84991,2011-03-30,2
84991,2011-03-31,80
84991,2011-04-01,146
84991,2011-04-03,8
84991,2011-04-04,50
84991,2011-04-05,54
84991,2011-04-06,64
84991,2011-04-07,5
84991,2011-04-08,73
84991,2011-04-10,25
84991,2011-04-11,181
84991,2011-04-12,52
84991,2011-04-14,120
84991,2011-04-15,108
84991,2011-04-17,16
84991,2011-04-18,57
84991,2011-04-19,26
84991,2011-04-20,1069
84991,2011-04-21,30
84991,2011-04-26,48
84991,2011-04-27,28
84991,2011-04-28,146
84991,2011-05-01,24
84991,2011-05-03,28
84991,2011-05-04,30
84991,2011-05-05,25
84991,2011-05-06,153
84991,2011-05-08,29
84991,2011-05-09,31
84991,2011-05-10,77
84991,2011-05-11,97
84991,2011-05-12,266
84991,2011-05-13,49
84991,2011-05-15,12
84991,2011-05-16,26
84991,2011-05-17,48
84991,2011-05-18,48
84991,2011-05-19,2
84991,2011-05-20,78
84991,2011-05-22,30
84991,2011-05-23,10
84991,2011-05-24,28
84991,2011-05-25,25
84991,2011-05-26,120
84991,2011-05-27,105
84991,2011-05-29,13
84991,2011-05-31,24
84991,2011-06-01,2
84991,2011-06-02,9
84991,2011-06-03,1
84991,2011-06-05,100
84991,2011-06-06,28
84991,2011-06-08,27
84991,2011-06-09,11
84991,2011-06-10,4
84991,2011-06-12,20
84991,2011-06-13,4
84991,2011-06-14,27
84991,2011-06-15,177
84991,2011-06-16,48
84991,2011-06-17,48
84991,2011-06-20,61
84991,2011-06-21,3
84991,2011-06-23,28
84991,2011-06-26,2
84991,2011-06-27,3
84991,2011-06-28,24
84991,2011-06-29,133
84991,2011-06-30,24
84991,2011-07-03,1
84991,2011-07-04,1
84991,2011-07-05,556
84991,2011-07-06,2
84991,2011-07-07,86
84991,2011-07-11,30
84991,2011-07-12,5
84991,2011-07-13,26
84991,2011-07-14,72
84991,2011-07-18,8
84991,2011-07-19,24
84991,2011-07-20,37
84991,2011-07-22,49
84991,2011-07-24,6
84991,2011-07-25,56
84991,2011-07-26,30
84991,2011-07-27,146
84991,2011-07-28,74
84991,2011-07-29,72
84991,2011-07-31,24
84991,2011-08-01,25
84991,2011-08-02,49
84991,2011-08-03,32
84991,2011-08-04,48
84991,2011-08-05,90
84991,2011-08-07,4
84991,2011-08-08,122
84991,2011-08-09,145
84991,2011-08-10,25
84991,2011-08-12,48
84991,2011-08-15,54
84991,2011-08-17,48
84991,2011-08-18,492
84991,2011-08-19,48
84991,2011-08-21,6
84991,2011-08-23,41
84991,2011-08-24,17
84991,2011-08-26,96
84991,2011-08-28,1
84991,2011-08-30,4
84991,2011-08-31,28
84991,2011-09-01,48
84991,2011-09-02,27
84991,2011-09-04,34
84991,2011-09-05,296
84991,2011-09-07,2
84991,2011-09-08,33
84991,2011-09-09,145
84991,2011-09-11,434
84991,2011-09-13,654
84991,2011-09-15,28
84991,2011-09-16,48
84991,2011-09-18,3
84991,2011-09-19,147
84991,2011-09-20,52
84991,2011-09-21,145
84991,2011-09-22,29
84991,2011-09-23,29
84991,2011-09-25,24
84991,2011-09-26,73
84991,2011-09-28,41
84991,2011-09-29,52
84991,2011-09-30,48
84991,2011-10-02,6
84991,2011-10-03,28
84991,2011-10-05,25
84991,2011-10-06,3
84991,2011-10-07,101
84991,2011-10-10,35
84991,2011-10-11,6
84991,2011-10-12,48
84991,2011-10-13,98
84991,2011-10-14,6
84991,2011-10-17,296
84991,2011-10-19,25
84991,2011-10-20,408
84991,2011-10-24,3
84991,2011-10-25,52
84991,2011-10-27,14
84991,2011-10-28,340
84991,2011-10-30,31
84991,2011-10-31,26
84991,2011-11-01,1
84991,2011-11-02,27
84991,2011-11-03,120
84991,2011-11-04,27
84991,2011-11-06,62
84991,2011-11-07,25
84991,2011-11-08,2
84991,2011-11-09,73
84991,2011-11-10,51
84991,2011-11-11,10
84991,2011-11-13,36
84991,2011-11-14,31
84991,2011-11-15,225
84991,2011-11-16,247
84991,2011-11-17,10
84991,2011-11-18,26
84991,2011-11-20,8
84991,2011-11-21,183
84991,2011-11-22,50
84991,2011-11-23,103
84991,2011-11-24,14
84991,2011-11-27,10
84991,2011-11-28,1
84991,2011-11-29,37
84991,2011-11-30,50
84991,2011-12-02,27
84991,2011-12-04,21
84991,2011-12-05,34
84991,2011-12-06,3
84991,2011-12-07,31
84991,2011-12-08,20
84991,2011-12-09,1
85099B,2010-12-01,556
85099B,2010-12-02,48
85099B,2010-12-03,49
85099B,2010-12-05,39
85099B,2010-12-06,157
85099B,2010-12-07,343
85099B,2010-12-08,205
85099B,2010-12-09,21
85099B,2010-12-10,125
85099B,2010-12-12,1
85099B,2010-12-13,28
85099B,2010-12-14,63
85099B,2010-12-15,80
85099B,2010-12-16,210
85099B,2010-12-17,45
85099B,2010-12-19,1
85099B,2010-12-20,47
85099B,2010-12-21,122
85099B,2010-12-22,1
85099B,2010-12-23,11
85099B,2011-01-04,27
85099B,2011-01-05,436
85099B,2011-01-06,354
85099B,2011-01-07,514
85099B,2011-01-09,43
85099B,2011-01-10,57
85099B,2011-01-11,1
85099B,2011-01-12,4
85099B,2011-01-13,33
85099B,2011-01-14,120
85099B,2011-01-16,10
85099B,2011-01-17,37
85099B,2011-01-18,87
85099B,2011-01-19,242
85099B,2011-01-20,4
85099B,2011-01-21,124
85099B,2011-01-23,100
85099B,2011-01-24,56
85099B,2011-01-25,393
85099B,2011-01-26,1
85099B,2011-01-27,51
85099B,2011-01-28,1
85099B,2011-01-31,52
85099B,2011-02-01,390
85099B,2011-02-02,310
85099B,2011-02-03,126
85099B,2011-02-04,23
85099B,2011-02-06,64
85099B,2011-02-07,30
85099B,2011-02-08,139
85099B,2011-02-09,36
85099B,2011-02-11,43
85099B,2011-02-13,40
85099B,2011-02-14,426
85099B,2011-02-15,54
85099B,2011-02-16,30
85099B,2011-02-17,131
85099B,2011-02-18,314
85099B,2011-02-20,30
85099B,2011-02-21,102
85099B,2011-02-22,324
85099B,2011-02-23,48
85099B,2011-02-24,161
85099B,2011-02-25,169
85099B,2011-02-27,6
85099B,2011-02-28,84
85099B,2011-03-01,288
85099B,2011-03-02,16
85099B,2011-03-03,30
85099B,2011-03-04,181
85099B,2011-03-06,25
85099B,2011-03-07,453
85099B,2011-03-08,117
85099B,2011-03-09,26
85099B,2011-03-10,41
85099B,2011-03-11,101
85099B,2011-03-14,141
85099B,2011-03-15,45
85099B,2011-03-16,10
85099B,2011-03-17,1246
85099B,2011-03-18,35
85099B,2011-03-20,71
85099B,2011-03-21,161
85099B,2011-03-22,45
85099B,2011-03-23,337
85099B,2011-03-24,315
85099B,2011-03-25,521
85099B,2011-03-28,143
85099B,2011-03-29,563
85099B,2011-03-30,331
85099B,2011-03-31,40
85099B,2011-04-01,16
85099B,2011-04-03,10
85099B,2011-04-04,329
85099B,2011-04-05,333
85099B,2011-04-06,118
85099B,2011-04-07,43
85099B,2011-04-08,118
85099B,2011-04-10,34
85099B,2011-04-11,22
85099B,2011-04-12,120
85099B,2011-04-13,40
85099B,2011-04-14,148
85099B,2011-04-15,66
85099B,2011-04-17,220
85099B,2011-04-18,169
85099B,2011-04-19,146
85099B,2011-04-20,110
85099B,2011-04-21,124
85099B,2011-04-26,190
85099B,2011-04-27,67
85099B,2011-04-28,33
85099B,2011-05-01,95
85099B,2011-05-03,51
85099B,2011-05-04,48
85099B,2011-05-05,77
85099B,2011-05-06,94
85099B,2011-05-08,110
85099B,2011-05-09,76
85099B,2011-05-10,396
85099B,2011-05-11,154
85099B,2011-05-12,237
85099B,2011-05-13,340
85099B,2011-05-15,3
85099B,2011-05-16,133
85099B,2011-05-17,161
85099B,2011-05-18,178
85099B,2011-05-19,162
85099B,2011-05-20,273
85099B,2011-05-22,71
85099B,2011-05-23,365
85099B,2011-05-24,251
85099B,2011-05-25,255
85099B,2011-05-26,6
85099B,2011-05-27,44
85099B,2011-05-29,12
85099B,2011-05-31,29
85099B,2011-06-01,21
85099B,2011-06-02,155
85099B,2011-06-03,33
85099B,2011-06-05,35
85099B,2011-06-06,123
85099B,2011-06-07,317
85099B,2011-06-08,135
85099B,2011-06-09,88
85099B,2011-06-10,72
85099B,2011-06-12,148
85099B,2011-06-13,35
85099B,2011-06-14,234
85099B,2011-06-15,313
85099B,2011-06-16,134
85099B,2011-06-17,120
85099B,2011-06-19,123
85099B,2011-06-20,356
85099B,2011-06-21,162
85099B,2011-06-22,120
85099B,2011-06-23,142
85099B,2011-06-24,31
85099B,2011-06-26,30
85099B,2011-06-27,237
85099B,2011-06-28,223
85099B,2011-06-29,60
85099B,2011-06-30,235
85099B,2011-07-01,57
85099B,2011-07-03,4
85099B,2011-07-04,51
85099B,2011-07-05,296
85099B,2011-07-06,200
85099B,2011-07-07,376
85099B,2011-07-08,434
85099B,2011-07-10,7
85099B,2011-07-11,22
85099B,2011-07-12,31
85099B,2011-07-13,76
85099B,2011-07-14,123
85099B,2011-07-15,44
85099B,2011-07-17,135
85099B,2011-07-18,71
85099B,2011-07-19,273
85099B,2011-07-20,279
85099B,2011-07-21,45
85099B,2011-07-22,40
85099B,2011-07-24,25
85099B,2011-07-25,59
85099B,2011-07-26,148
85099B,2011-07-27,162
85099B,2011-07-28,48
85099B,2011-07-29,111
85099B,2011-07-31,12
85099B,2011-08-01,348
85099B,2011-08-02,54
85099B,2011-08-03,38
85099B,2011-08-04,453
85099B,2011-08-05,134
85099B,2011-08-07,23
85099B,2011-08-08,358
85099B,2011-08-09,263
85099B,2011-08-10,557
85099B,2011-08-11,147
85099B,2011-08-12,26
85099B,2011-08-14,22
85099B,2011-08-15,62
85099B,2011-08-16,45
85099B,2011-08-17,281
85099B,2011-08-18,390
85099B,2011-08-19,100
85099B,2011-08-21,478
85099B,2011-08-22,130
85099B,2011-08-23,151
85099B,2011-08-24,1068
85099B,2011-08-25,108
85099B,2011-08-26,50
85099B,2011-08-28,11
85099B,2011-08-30,38
85099B,2011-08-31,167
85099B,2011-09-01,301
85099B,2011-09-02,153
85099B,2011-09-04,58
85099B,2011-09-05,54
85099B,2011-09-06,84
85099B,2011-09-07,265
85099B,2011-09-08,47
85099B,2011-09-09,53
85099B,2011-09-11,53
85099B,2011-09-12,83
85099B,2011-09-13,144
85099B,2011-09-14,3
85099B,2011-09-15,167
85099B,2011-09-16,119
85099B,2011-09-18,227
85099B,2011-09-19,493
85099B,2011-09-20,150
85099B,2011-09-21,419
85099B,2011-09-22,268
85099B,2011-09-23,276
85099B,2011-09-25,61
85099B,2011-09-26,220
85099B,2011-09-27,174
85099B,2011-09-28,91
85099B,2011-09-29,372
85099B,2011-09-30,66
85099B,2011-10-02,6
85099B,2011-10-03,43
85099B,2011-10-04,77
85099B,2011-10-05,361
85099B,2011-10-06,1583
85099B,2011-10-07,623
85099B,2011-10-09,22
85099B,2011-10-10,62
85099B,2011-10-11,368
85099B,2011-10-12,78
85099B,2011-10-13,274
85099B,2011-10-14,147
85099B,2011-10-16,18
85099B,2011-10-17,409
85099B,2011-10-18,112
85099B,2011-10-19,54
85099B,2011-10-20,341
85099B,2011-10-21,122
85099B,2011-10-23,7
85099B,2011-10-24,287
85099B,2011-10-25,161
85099B,2011-10-26,48
85099B,2011-10-27,41
85099B,2011-10-28,12
85099B,2011-10-30,51
85099B,2011-10-31,105
85099B,2011-11-01,84
85099B,2011-11-02,244
85099B,2011-11-03,452
85099B,2011-11-04,58
85099B,2011-11-06,120
85099B,2011-11-07,146
85099B,2011-11-08,159
85099B,2011-11-09,725
85099B,2011-11-10,1074
85099B,2011-11-11,48
85099B,2011-11-13,48
85099B,2011-11-14,660
85099B,2011-11-15,380
85099B,2011-11-16,316
85099B,2011-11-17,97
85099B,2011-11-18,62
85099B,2011-11-20,87
85099B,2011-11-21,147
85099B,2011-11-22,132
85099B,2011-11-23,146
85099B,2011-11-24,245
85099B,2011-11-25,55
85099B,2011-11-27,28
85099B,2011-11-28,42
85099B,2011-11-29,165
85099B,2011-11-30,189
85099B,2011-12-01,149
85099B,2011-12-02,493
85099B,2011-12-04,12
85099B,2011-12-05,66
85099B,2011-12-06,175
85099B,2011-12-07,89
85099B,2011-12-08,106
85099B,2011-12-09,15
85099F,2010-12-01,32
85099F,2010-12-02,20
85099F,2010-12-03,2
85099F,2010-12-05,13
85099F,2010-12-06,22
85099F,2010-12-07,19
85099F,2010-12-08,102
85099F,2010-12-09,2
85099F,2010-12-12,6
85099F,2010-12-13,52
85099F,2010-12-14,20
85099F,2010-12-15,20
85099F,2010-12-16,130
85099F,2010-12-17,6
85099F,2010-12-20,7
85099F,2010-12-23,1
85099F,2011-01-04,10
85099F,2011-01-05,227
85099F,2011-01-06,105
85099F,2011-01-07,310
85099F,2011-01-09,32
85099F,2011-01-10,3
