ds,meter,y
2008-10-27,sub_metering_3,1967.0
2008-10-28,sub_metering_3,5090.0
2008-10-29,sub_metering_3,4015.0
2008-10-30,sub_metering_3,2619.0
2008-10-31,sub_metering_3,10483.0
2008-11-01,sub_metering_3,1939.0
2008-11-02,sub_metering_3,2824.0
2008-11-03,sub_metering_3,1892.0
2008-11-04,sub_metering_3,4106.0
2008-11-05,sub_metering_3,8362.0
2008-11-06,sub_metering_3,6734.0
2008-11-07,sub_metering_3,10421.0
2008-11-08,sub_metering_3,6069.0
2008-11-09,sub_metering_3,14348.0
2008-11-10,sub_metering_3,10285.0
2008-11-11,sub_metering_3,14651.0
2008-11-12,sub_metering_3,9430.0
2008-11-13,sub_metering_3,6315.0
2008-11-14,sub_metering_3,9929.0
2008-11-15,sub_metering_3,15635.0
2008-11-16,sub_metering_3,8945.0
2008-11-17,sub_metering_3,10590.0
2008-11-18,sub_metering_3,11204.0
2008-11-19,sub_metering_3,8704.0
2008-11-20,sub_metering_3,7732.0
2008-11-21,sub_metering_3,10396.0
2008-11-22,sub_metering_3,8320.0
2008-11-23,sub_metering_3,10272.0
2008-11-24,sub_metering_3,13378.0
2008-11-25,sub_metering_3,10471.0
2008-11-26,sub_metering_3,10002.0
2008-11-27,sub_metering_3,12440.0
2008-11-28,sub_metering_3,11361.0
2008-11-29,sub_metering_3,12386.0
2008-11-30,sub_metering_3,11474.0
2008-12-01,sub_metering_3,9013.0
2008-12-02,sub_metering_3,11343.0
2008-12-03,sub_metering_3,9664.0
2008-12-04,sub_metering_3,11314.0
2008-12-05,sub_metering_3,9852.0
2008-12-06,sub_metering_3,9048.0
2008-12-07,sub_metering_3,13627.0
2008-12-08,sub_metering_3,13256.0
2008-12-09,sub_metering_3,12886.0
2008-12-10,sub_metering_3,10889.0
2008-12-11,sub_metering_3,7979.0
2008-12-12,sub_metering_3,12154.0
2008-12-13,sub_metering_3,9271.0
2008-12-14,sub_metering_3,5415.0
2008-12-15,sub_metering_3,9668.0
2008-12-16,sub_metering_3,11334.0
2008-12-17,sub_metering_3,10813.0
2008-12-18,sub_metering_3,11293.0
2008-12-19,sub_metering_3,11773.0
2008-12-20,sub_metering_3,12819.0
2008-12-21,sub_metering_3,14816.0
2008-12-22,sub_metering_3,10433.0
2008-12-23,sub_metering_3,8326.0
2008-12-24,sub_metering_3,9981.0
2008-12-25,sub_metering_3,3598.0
2008-12-26,sub_metering_3,7796.0
2008-12-27,sub_metering_3,12209.0
2008-12-28,sub_metering_3,5291.0
2008-12-29,sub_metering_3,2480.0
2008-12-30,sub_metering_3,7145.0
2008-12-31,sub_metering_3,11860.0
2009-01-01,sub_metering_3,2803.0
2009-01-02,sub_metering_3,11841.0
2009-01-03,sub_metering_3,10439.0
2009-01-04,sub_metering_3,3245.0
2009-01-05,sub_metering_3,8650.0
2009-01-06,sub_metering_3,12462.0
2009-01-07,sub_metering_3,9979.0
2009-01-08,sub_metering_3,10075.0
2009-01-09,sub_metering_3,9285.0
2009-01-10,sub_metering_3,12539.0
2009-01-11,sub_metering_3,5887.0
2009-01-12,sub_metering_3,12147.0
2009-01-13,sub_metering_3,16194.0
2009-01-14,sub_metering_3,10301.0
2009-01-15,sub_metering_3,9561.0
2009-01-16,sub_metering_3,15220.0
2009-01-17,sub_metering_3,15322.0
2009-01-18,sub_metering_3,12727.0
2009-01-19,sub_metering_3,10279.0
2009-01-20,sub_metering_3,13727.0
2009-01-21,sub_metering_3,9830.0
2009-01-22,sub_metering_3,8246.0
2009-01-23,sub_metering_3,12146.0
2009-01-24,sub_metering_3,8322.0
2009-01-25,sub_metering_3,11213.0
2009-01-26,sub_metering_3,9821.0
2009-01-27,sub_metering_3,6608.0
2009-01-28,sub_metering_3,14285.0
2009-01-29,sub_metering_3,8996.0
2009-01-30,sub_metering_3,12147.0
2009-01-31,sub_metering_3,15309.0
2009-02-01,sub_metering_3,7494.0
2009-02-02,sub_metering_3,10915.0
2009-02-03,sub_metering_3,14984.0
2009-02-04,sub_metering_3,15960.0
2009-02-05,sub_metering_3,12987.0
2009-02-06,sub_metering_3,11716.0
2009-02-07,sub_metering_3,17873.0
2009-02-08,sub_metering_3,15174.0
2009-02-09,sub_metering_3,9375.0
2009-02-10,sub_metering_3,12339.0
2009-02-11,sub_metering_3,12195.0
2009-02-12,sub_metering_3,17724.0
2009-02-13,sub_metering_3,11554.0
2009-02-14,sub_metering_3,18509.0
2009-02-15,sub_metering_3,5234.0
2009-02-16,sub_metering_3,7037.0
2009-02-17,sub_metering_3,3925.0
2009-02-18,sub_metering_3,5471.0
2009-02-19,sub_metering_3,1796.0
2009-02-20,sub_metering_3,8768.0
2009-02-21,sub_metering_3,3983.0
2009-02-22,sub_metering_3,7133.0
2009-02-23,sub_metering_3,12471.0
2009-02-24,sub_metering_3,14512.0
2009-02-25,sub_metering_3,7359.0
2009-02-26,sub_metering_3,6841.0
2009-02-27,sub_metering_3,14831.0
2009-02-28,sub_metering_3,8006.0
2009-03-01,sub_metering_3,8834.0
2009-03-02,sub_metering_3,6684.0
2009-03-03,sub_metering_3,13024.0
2009-03-04,sub_metering_3,8393.0
2009-03-05,sub_metering_3,9094.0
2009-03-06,sub_metering_3,12056.0
2009-03-07,sub_metering_3,12113.0
2009-03-08,sub_metering_3,12691.0
2009-03-09,sub_metering_3,10336.0
2009-03-10,sub_metering_3,11610.0
2009-03-11,sub_metering_3,10737.0
2009-03-12,sub_metering_3,13655.0
2009-03-13,sub_metering_3,10466.0
2009-03-14,sub_metering_3,18036.0
2009-03-15,sub_metering_3,8353.0
2009-03-16,sub_metering_3,9273.0
2009-03-17,sub_metering_3,12320.0
2009-03-18,sub_metering_3,12101.0
2009-03-19,sub_metering_3,9458.0
2009-03-20,sub_metering_3,10618.0
2009-03-21,sub_metering_3,10266.0
2009-03-22,sub_metering_3,9015.0
2009-03-23,sub_metering_3,5999.0
2009-03-24,sub_metering_3,10149.0
2009-03-25,sub_metering_3,10287.0
2009-03-26,sub_metering_3,8596.0
2009-03-27,sub_metering_3,9947.0
2009-03-28,sub_metering_3,12225.0
2009-03-29,sub_metering_3,9502.0
2009-03-30,sub_metering_3,9901.0
2009-03-31,sub_metering_3,12958.0
2009-04-01,sub_metering_3,7309.0
2009-04-02,sub_metering_3,13500.0
2009-04-03,sub_metering_3,8556.0
2009-04-04,sub_metering_3,16251.0
2009-04-05,sub_metering_3,6503.0
2009-04-06,sub_metering_3,10141.0
2009-04-07,sub_metering_3,9121.0
2009-04-08,sub_metering_3,7968.0
2009-04-09,sub_metering_3,13482.0
2009-04-10,sub_metering_3,13828.0
2009-04-11,sub_metering_3,18233.0
2009-04-12,sub_metering_3,12470.0
2009-04-13,sub_metering_3,6209.0
2009-04-14,sub_metering_3,9478.0
2009-04-15,sub_metering_3,5278.0
2009-04-16,sub_metering_3,9809.0
2009-04-17,sub_metering_3,7655.0
2009-04-18,sub_metering_3,10699.0
2009-04-19,sub_metering_3,8088.0
2009-04-20,sub_metering_3,10476.0
2009-04-21,sub_metering_3,7380.0
2009-04-22,sub_metering_3,13265.0
2009-04-23,sub_metering_3,5511.0
2009-04-24,sub_metering_3,9677.0
2009-04-25,sub_metering_3,13225.0
2009-04-26,sub_metering_3,10561.0
2009-04-27,sub_metering_3,7021.0
2009-04-28,sub_metering_3,11469.0
2009-04-29,sub_metering_3,9372.0
2009-04-30,sub_metering_3,15305.0
2009-05-01,sub_metering_3,11709.0
2009-05-02,sub_metering_3,9760.0
2009-05-03,sub_metering_3,7226.0
2009-05-04,sub_metering_3,11374.0
2009-05-05,sub_metering_3,10166.0
2009-05-06,sub_metering_3,9058.0
2009-05-07,sub_metering_3,7992.0
2009-05-08,sub_metering_3,15426.0
2009-05-09,sub_metering_3,6605.0
2009-05-10,sub_metering_3,8692.0
2009-05-11,sub_metering_3,11009.0
2009-05-12,sub_metering_3,11335.0
2009-05-13,sub_metering_3,7127.0
2009-05-14,sub_metering_3,11499.0
2009-05-15,sub_metering_3,12195.0
2009-05-16,sub_metering_3,12265.0
2009-05-17,sub_metering_3,7168.0
2009-05-18,sub_metering_3,8971.0
2009-05-19,sub_metering_3,10981.0
2009-05-20,sub_metering_3,9470.0
2009-05-21,sub_metering_3,12563.0
2009-05-22,sub_metering_3,8078.0
2009-05-23,sub_metering_3,12579.0
2009-05-24,sub_metering_3,10256.0
2009-05-25,sub_metering_3,9930.0
2009-05-26,sub_metering_3,10100.0
2009-05-27,sub_metering_3,11076.0
2009-05-28,sub_metering_3,9049.0
2009-05-29,sub_metering_3,10112.0
2009-05-30,sub_metering_3,11557.0
2009-05-31,sub_metering_3,5720.0
2009-06-01,sub_metering_3,11361.0
2009-06-02,sub_metering_3,7892.0
2009-06-03,sub_metering_3,11577.0
2009-06-04,sub_metering_3,6905.0
2009-06-05,sub_metering_3,12515.0
2009-06-06,sub_metering_3,10611.0
2009-06-07,sub_metering_3,6034.0
2009-06-08,sub_metering_3,8551.0
2009-06-09,sub_metering_3,10695.0
2009-06-10,sub_metering_3,9889.0
2009-06-11,sub_metering_3,10610.0
2009-06-12,sub_metering_3,7137.0
2009-06-13,sub_metering_3,79.0
2009-06-14,sub_metering_3,0.0
2009-06-15,sub_metering_3,5662.0
2009-06-16,sub_metering_3,13691.0
2009-06-17,sub_metering_3,7193.0
2009-06-18,sub_metering_3,11223.0
2009-06-19,sub_metering_3,7737.0
2009-06-20,sub_metering_3,9159.0
2009-06-21,sub_metering_3,6002.0
2009-06-22,sub_metering_3,11148.0
2009-06-23,sub_metering_3,8186.0
2009-06-24,sub_metering_3,14275.0
2009-06-25,sub_metering_3,6224.0
2009-06-26,sub_metering_3,9952.0
2009-06-27,sub_metering_3,13468.0
2009-06-28,sub_metering_3,6742.0
2009-06-29,sub_metering_3,6462.0
2009-06-30,sub_metering_3,8989.0
2009-07-01,sub_metering_3,9747.0
2009-07-02,sub_metering_3,8032.0
2009-07-03,sub_metering_3,7371.0
2009-07-04,sub_metering_3,6791.0
2009-07-05,sub_metering_3,8014.0
2009-07-06,sub_metering_3,7142.0
2009-07-07,sub_metering_3,5704.0
2009-07-08,sub_metering_3,9308.0
2009-07-09,sub_metering_3,4783.0
2009-07-10,sub_metering_3,7492.0
2009-07-11,sub_metering_3,7756.0
2009-07-12,sub_metering_3,4060.0
2009-07-13,sub_metering_3,3881.0
2009-07-14,sub_metering_3,6155.0
2009-07-15,sub_metering_3,5820.0
2009-07-16,sub_metering_3,3902.0
2009-07-17,sub_metering_3,6670.0
2009-07-18,sub_metering_3,5389.0
2009-07-19,sub_metering_3,5058.0
2009-07-20,sub_metering_3,4948.0
2009-07-21,sub_metering_3,7795.0
2009-07-22,sub_metering_3,3965.0
2009-07-23,sub_metering_3,9064.0
2009-07-24,sub_metering_3,4128.0
2009-07-25,sub_metering_3,3716.0
2009-07-26,sub_metering_3,3799.0
2009-07-27,sub_metering_3,5202.0
2009-07-28,sub_metering_3,4353.0
2009-07-29,sub_metering_3,7549.0
2009-07-30,sub_metering_3,4040.0
2009-07-31,sub_metering_3,6302.0
2009-08-01,sub_metering_3,6248.0
2009-08-02,sub_metering_3,3539.0
2009-08-03,sub_metering_3,3811.0
2009-08-04,sub_metering_3,3871.0
2009-08-05,sub_metering_3,4042.0
2009-08-06,sub_metering_3,4193.0
2009-08-07,sub_metering_3,4232.0
2009-08-08,sub_metering_3,4093.0
2009-08-09,sub_metering_3,5154.0
2009-08-10,sub_metering_3,6012.0
2009-08-11,sub_metering_3,6577.0
2009-08-12,sub_metering_3,4991.0
2009-08-13,sub_metering_3,1709.0
2009-08-14,sub_metering_3,4647.0
2009-08-15,sub_metering_3,8922.0
2009-08-16,sub_metering_3,5691.0
2009-08-17,sub_metering_3,6261.0
2009-08-18,sub_metering_3,6324.0
2009-08-19,sub_metering_3,6044.0
2009-08-20,sub_metering_3,6138.0
2009-08-21,sub_metering_3,7527.0
2009-08-22,sub_metering_3,8549.0
2009-08-23,sub_metering_3,6994.0
2009-08-24,sub_metering_3,8247.0
2009-08-25,sub_metering_3,6291.0
2009-08-26,sub_metering_3,7860.0
2009-08-27,sub_metering_3,4283.0
2009-08-28,sub_metering_3,7485.0
2009-08-29,sub_metering_3,11707.0
2009-08-30,sub_metering_3,10648.0
2009-08-31,sub_metering_3,9974.0
2009-09-01,sub_metering_3,6073.0
2009-09-02,sub_metering_3,9921.0
2009-09-03,sub_metering_3,5011.0
2009-09-04,sub_metering_3,8095.0
2009-09-05,sub_metering_3,10433.0
2009-09-06,sub_metering_3,9031.0
2009-09-07,sub_metering_3,8299.0
2009-09-08,sub_metering_3,8533.0
2009-09-09,sub_metering_3,10671.0
2009-09-10,sub_metering_3,6508.0
2009-09-11,sub_metering_3,11693.0
2009-09-12,sub_metering_3,12601.0
2009-09-13,sub_metering_3,10170.0
2009-09-14,sub_metering_3,9091.0
2009-09-15,sub_metering_3,8644.0
2009-09-16,sub_metering_3,13384.0
2009-09-17,sub_metering_3,9710.0
2009-09-18,sub_metering_3,9151.0
2009-09-19,sub_metering_3,14845.0
2009-09-20,sub_metering_3,11935.0
2009-09-21,sub_metering_3,10844.0
2009-09-22,sub_metering_3,8502.0
2009-09-23,sub_metering_3,12884.0
2009-09-24,sub_metering_3,10374.0
2009-09-25,sub_metering_3,9694.0
2009-09-26,sub_metering_3,14581.0
2009-09-27,sub_metering_3,8554.0
2009-09-28,sub_metering_3,10797.0
2009-09-29,sub_metering_3,7322.0
2009-09-30,sub_metering_3,9196.0
2009-10-01,sub_metering_3,9433.0
2009-10-02,sub_metering_3,10142.0
2009-10-03,sub_metering_3,14480.0
2009-10-04,sub_metering_3,8980.0
2009-10-05,sub_metering_3,7983.0
2009-10-06,sub_metering_3,8806.0
2009-10-07,sub_metering_3,9908.0
2009-10-08,sub_metering_3,11568.0
2009-10-09,sub_metering_3,10718.0
2009-10-10,sub_metering_3,14811.0
2009-10-11,sub_metering_3,8648.0
2009-10-12,sub_metering_3,9420.0
2009-10-13,sub_metering_3,9530.0
2009-10-14,sub_metering_3,10013.0
2009-10-15,sub_metering_3,9641.0
2009-10-16,sub_metering_3,11136.0
2009-10-17,sub_metering_3,18326.0
2009-10-18,sub_metering_3,11144.0
2009-10-19,sub_metering_3,8227.0
2009-10-20,sub_metering_3,11005.0
2009-10-21,sub_metering_3,8569.0
2009-10-22,sub_metering_3,11074.0
2009-10-23,sub_metering_3,11696.0
2009-10-24,sub_metering_3,15941.0
2009-10-25,sub_metering_3,13691.0
2009-10-26,sub_metering_3,5788.0
2009-10-27,sub_metering_3,8367.0
2009-10-28,sub_metering_3,9318.0
2009-10-29,sub_metering_3,5677.0
2009-10-30,sub_metering_3,8828.0
2009-10-31,sub_metering_3,14637.0
2009-11-01,sub_metering_3,12215.0
2009-11-02,sub_metering_3,7490.0
2009-11-03,sub_metering_3,9025.0
2009-11-04,sub_metering_3,12246.0
2009-11-05,sub_metering_3,9868.0
2009-11-06,sub_metering_3,11326.0
2009-11-07,sub_metering_3,10014.0
2009-11-08,sub_metering_3,14871.0
2009-11-09,sub_metering_3,7621.0
2009-11-10,sub_metering_3,11788.0
2009-11-11,sub_metering_3,11214.0
2009-11-12,sub_metering_3,9403.0
2009-11-13,sub_metering_3,9178.0
2009-11-14,sub_metering_3,18868.0
2009-11-15,sub_metering_3,9446.0
2009-11-16,sub_metering_3,9354.0
2009-11-17,sub_metering_3,11616.0
2009-11-18,sub_metering_3,13787.0
2009-11-19,sub_metering_3,10936.0
2009-11-20,sub_metering_3,12816.0
2009-11-21,sub_metering_3,12553.0
2009-11-22,sub_metering_3,16097.0
2009-11-23,sub_metering_3,8230.0
2009-11-24,sub_metering_3,9086.0
2009-11-25,sub_metering_3,10596.0
2009-11-26,sub_metering_3,10069.0
2009-11-27,sub_metering_3,11599.0
2009-11-28,sub_metering_3,14350.0
2009-11-29,sub_metering_3,7828.0
2009-11-30,sub_metering_3,12039.0
2009-12-01,sub_metering_3,10821.0
2009-12-02,sub_metering_3,12851.0
2009-12-03,sub_metering_3,9906.0
2009-12-04,sub_metering_3,9134.0
2009-12-05,sub_metering_3,13324.0
2009-12-06,sub_metering_3,12420.0
2009-12-07,sub_metering_3,10291.0
2009-12-08,sub_metering_3,15376.0
2009-12-09,sub_metering_3,7971.0
2009-12-10,sub_metering_3,15399.0
2009-12-11,sub_metering_3,11251.0
2009-12-12,sub_metering_3,8198.0
2009-12-13,sub_metering_3,13178.0
2009-12-14,sub_metering_3,10742.0
2009-12-15,sub_metering_3,14084.0
2009-12-16,sub_metering_3,8104.0
2009-12-17,sub_metering_3,14395.0
2009-12-18,sub_metering_3,11466.0
2009-12-19,sub_metering_3,13681.0
2009-12-20,sub_metering_3,7795.0
2009-12-21,sub_metering_3,11473.0
2009-12-22,sub_metering_3,15829.0
2009-12-23,sub_metering_3,11205.0
2009-12-24,sub_metering_3,15198.0
2009-12-25,sub_metering_3,14288.0
2009-12-26,sub_metering_3,16047.0
2009-12-27,sub_metering_3,12450.0
2009-12-28,sub_metering_3,14934.0
2009-12-29,sub_metering_3,10205.0
2009-12-30,sub_metering_3,12484.0
2009-12-31,sub_metering_3,19409.0
2010-01-01,sub_metering_3,3558.0
2010-01-02,sub_metering_3,6424.0
2010-01-03,sub_metering_3,10074.0
2010-01-04,sub_metering_3,10812.0
2010-01-05,sub_metering_3,16468.0
2010-01-06,sub_metering_3,11359.0
2010-01-07,sub_metering_3,12936.0
2010-01-08,sub_metering_3,12531.0
2010-01-09,sub_metering_3,14734.0
2010-01-10,sub_metering_3,14108.0
2010-01-11,sub_metering_3,10279.0
2010-01-12,sub_metering_3,9569.0
2010-01-13,sub_metering_3,0.0
2010-01-14,sub_metering_3,1893.0
2010-01-15,sub_metering_3,13546.0
2010-01-16,sub_metering_3,13652.0
2010-01-17,sub_metering_3,15044.0
2010-01-18,sub_metering_3,12981.0
2010-01-19,sub_metering_3,19311.0
2010-01-20,sub_metering_3,14563.0
2010-01-21,sub_metering_3,16451.0
2010-01-22,sub_metering_3,14512.0
2010-01-23,sub_metering_3,16021.0
2010-01-24,sub_metering_3,11046.0
2010-01-25,sub_metering_3,16136.0
2010-01-26,sub_metering_3,16243.0
2010-01-27,sub_metering_3,18154.0
2010-01-28,sub_metering_3,14987.0
2010-01-29,sub_metering_3,18061.0
2010-01-30,sub_metering_3,17891.0
2010-01-31,sub_metering_3,12569.0
2010-02-01,sub_metering_3,14623.0
2010-02-02,sub_metering_3,21536.0
2010-02-03,sub_metering_3,21130.0
2010-02-04,sub_metering_3,23743.0
2010-02-05,sub_metering_3,18008.0
2010-02-06,sub_metering_3,17857.0
2010-02-07,sub_metering_3,5546.0
2010-02-08,sub_metering_3,19764.0
2010-02-09,sub_metering_3,19769.0
2010-02-10,sub_metering_3,12214.0
2010-02-11,sub_metering_3,9916.0
2010-02-12,sub_metering_3,15211.0
2010-02-13,sub_metering_3,18710.0
2010-02-14,sub_metering_3,13190.0
2010-02-15,sub_metering_3,16065.0
2010-02-16,sub_metering_3,12820.0
2010-02-17,sub_metering_3,10101.0
2010-02-18,sub_metering_3,14884.0
2010-02-19,sub_metering_3,14543.0
2010-02-20,sub_metering_3,14470.0
2010-02-21,sub_metering_3,17083.0
2010-02-22,sub_metering_3,10159.0
2010-02-23,sub_metering_3,8806.0
2010-02-24,sub_metering_3,14315.0
2010-02-25,sub_metering_3,15120.0
2010-02-26,sub_metering_3,14821.0
2010-02-27,sub_metering_3,14358.0
2010-02-28,sub_metering_3,2952.0
2010-03-01,sub_metering_3,7115.0
2010-03-02,sub_metering_3,3605.0
2010-03-03,sub_metering_3,7221.0
2010-03-04,sub_metering_3,2928.0
2010-03-05,sub_metering_3,5918.0
2010-03-06,sub_metering_3,3970.0
2010-03-07,sub_metering_3,3679.0
2010-03-08,sub_metering_3,15971.0
2010-03-09,sub_metering_3,10893.0
2010-03-10,sub_metering_3,14916.0
2010-03-11,sub_metering_3,15706.0
2010-03-12,sub_metering_3,14076.0
2010-03-13,sub_metering_3,17973.0
2010-03-14,sub_metering_3,7101.0
2010-03-15,sub_metering_3,15053.0
2010-03-16,sub_metering_3,10083.0
2010-03-17,sub_metering_3,13105.0
2010-03-18,sub_metering_3,10845.0
2010-03-19,sub_metering_3,12591.0
2010-03-20,sub_metering_3,969.0
2010-03-21,sub_metering_3,3680.0
2010-03-22,sub_metering_3,13859.0
2010-03-23,sub_metering_3,13107.0
2010-03-24,sub_metering_3,12817.0
2010-03-25,sub_metering_3,13797.0
2010-03-26,sub_metering_3,12547.0
2010-03-27,sub_metering_3,12483.0
2010-03-28,sub_metering_3,7118.0
2010-03-29,sub_metering_3,15420.0
2010-03-30,sub_metering_3,13765.0
2010-03-31,sub_metering_3,12041.0
2010-04-01,sub_metering_3,14393.0
2010-04-02,sub_metering_3,13074.0
2010-04-03,sub_metering_3,17694.0
2010-04-04,sub_metering_3,12687.0
2010-04-05,sub_metering_3,5503.0
2010-04-06,sub_metering_3,12476.0
2010-04-07,sub_metering_3,11362.0
2010-04-08,sub_metering_3,13322.0
2010-04-09,sub_metering_3,10595.0
2010-04-10,sub_metering_3,8933.0
2010-04-11,sub_metering_3,8850.0
2010-04-12,sub_metering_3,11949.0
2010-04-13,sub_metering_3,13033.0
2010-04-14,sub_metering_3,9194.0
2010-04-15,sub_metering_3,15667.0
2010-04-16,sub_metering_3,12623.0
2010-04-17,sub_metering_3,12571.0
2010-04-18,sub_metering_3,12550.0
2010-04-19,sub_metering_3,13474.0
2010-04-20,sub_metering_3,16668.0
2010-04-21,sub_metering_3,12902.0
2010-04-22,sub_metering_3,12492.0
2010-04-23,sub_metering_3,10981.0
2010-04-24,sub_metering_3,8223.0
2010-04-25,sub_metering_3,7595.0
2010-04-26,sub_metering_3,7635.0
2010-04-27,sub_metering_3,8539.0
2010-04-28,sub_metering_3,6035.0
2010-04-29,sub_metering_3,8102.0
2010-04-30,sub_metering_3,6969.0
2010-05-01,sub_metering_3,6751.0
2010-05-02,sub_metering_3,14454.0
2010-05-03,sub_metering_3,11825.0
2010-05-04,sub_metering_3,12007.0
2010-05-05,sub_metering_3,12183.0
2010-05-06,sub_metering_3,10280.0
2010-05-07,sub_metering_3,13602.0
2010-05-08,sub_metering_3,10158.0
2010-05-09,sub_metering_3,9945.0
2010-05-10,sub_metering_3,12893.0
2010-05-11,sub_metering_3,11418.0
2010-05-12,sub_metering_3,16362.0
2010-05-13,sub_metering_3,10527.0
2010-05-14,sub_metering_3,16764.0
2010-05-15,sub_metering_3,13670.0
2010-05-16,sub_metering_3,11888.0
2010-05-17,sub_metering_3,15344.0
2010-05-18,sub_metering_3,11677.0
2010-05-19,sub_metering_3,9864.0
2010-05-20,sub_metering_3,10101.0
2010-05-21,sub_metering_3,10113.0
2010-05-22,sub_metering_3,17454.0
2010-05-23,sub_metering_3,9541.0
2010-05-24,sub_metering_3,7746.0
2010-05-25,sub_metering_3,10439.0
2010-05-26,sub_metering_3,8530.0
2010-05-27,sub_metering_3,10669.0
2010-05-28,sub_metering_3,11616.0
2010-05-29,sub_metering_3,16635.0
2010-05-30,sub_metering_3,9708.0
2010-05-31,sub_metering_3,10461.0
2010-06-01,sub_metering_3,11858.0
2010-06-02,sub_metering_3,8454.0
2010-06-03,sub_metering_3,12304.0
2010-06-04,sub_metering_3,12517.0
2010-06-05,sub_metering_3,12223.0
2010-06-06,sub_metering_3,11365.0
2010-06-07,sub_metering_3,6737.0
2010-06-08,sub_metering_3,11374.0
2010-06-09,sub_metering_3,8255.0
2010-06-10,sub_metering_3,10870.0
2010-06-11,sub_metering_3,11728.0
2010-06-12,sub_metering_3,16184.0
2010-06-13,sub_metering_3,9096.0
2010-06-14,sub_metering_3,10336.0
2010-06-15,sub_metering_3,10144.0
2010-06-16,sub_metering_3,10336.0
2010-06-17,sub_metering_3,8510.0
2010-06-18,sub_metering_3,11977.0
2010-06-19,sub_metering_3,9554.0
2010-06-20,sub_metering_3,12337.0
2010-06-21,sub_metering_3,11179.0
2010-06-22,sub_metering_3,9230.0
2010-06-23,sub_metering_3,10188.0
2010-06-24,sub_metering_3,8090.0
2010-06-25,sub_metering_3,10466.0
2010-06-26,sub_metering_3,7939.0
2010-06-27,sub_metering_3,7690.0
2010-06-28,sub_metering_3,12516.0
2010-06-29,sub_metering_3,8263.0
2010-06-30,sub_metering_3,5214.0
2010-07-01,sub_metering_3,7438.0
2010-07-02,sub_metering_3,6337.0
2010-07-03,sub_metering_3,6151.0
2010-07-04,sub_metering_3,6597.0
2010-07-05,sub_metering_3,6913.0
2010-07-06,sub_metering_3,8451.0
2010-07-07,sub_metering_3,5762.0
2010-07-08,sub_metering_3,8459.0
2010-07-09,sub_metering_3,5356.0
2010-07-10,sub_metering_3,8921.0
2010-07-11,sub_metering_3,7781.0
2010-07-12,sub_metering_3,6444.0
2010-07-13,sub_metering_3,7894.0
2010-07-14,sub_metering_3,7575.0
2010-07-15,sub_metering_3,8203.0
2010-07-16,sub_metering_3,3854.0
2010-07-17,sub_metering_3,6094.0
2010-07-18,sub_metering_3,3943.0
2010-07-19,sub_metering_3,6105.0
2010-07-20,sub_metering_3,5178.0
2010-07-21,sub_metering_3,6178.0
2010-07-22,sub_metering_3,5604.0
2010-07-23,sub_metering_3,8295.0
2010-07-24,sub_metering_3,3892.0
2010-07-25,sub_metering_3,7549.0
2010-07-26,sub_metering_3,4147.0
2010-07-27,sub_metering_3,4042.0
2010-07-28,sub_metering_3,7232.0
2010-07-29,sub_metering_3,4158.0
2010-07-30,sub_metering_3,4087.0
2010-07-31,sub_metering_3,4272.0
2010-08-01,sub_metering_3,4263.0
2010-08-02,sub_metering_3,4191.0
2010-08-03,sub_metering_3,4096.0
2010-08-04,sub_metering_3,4116.0
2010-08-05,sub_metering_3,4013.0
2010-08-06,sub_metering_3,3947.0
2010-08-07,sub_metering_3,3968.0
2010-08-08,sub_metering_3,3958.0
2010-08-09,sub_metering_3,4042.0
2010-08-10,sub_metering_3,4141.0
2010-08-11,sub_metering_3,4118.0
2010-08-12,sub_metering_3,3982.0
2010-08-13,sub_metering_3,4097.0
2010-08-14,sub_metering_3,4471.0
2010-08-15,sub_metering_3,5282.0
2010-08-16,sub_metering_3,7328.0
2010-08-17,sub_metering_3,5488.0
2010-08-18,sub_metering_3,0.0
2010-08-19,sub_metering_3,0.0
2010-08-20,sub_metering_3,0.0
2010-08-21,sub_metering_3,0.0
2010-08-22,sub_metering_3,300.0
2010-08-23,sub_metering_3,6106.0
2010-08-24,sub_metering_3,5712.0
2010-08-25,sub_metering_3,8959.0
2010-08-26,sub_metering_3,5078.0
2010-08-27,sub_metering_3,12707.0
2010-08-28,sub_metering_3,12983.0
2010-08-29,sub_metering_3,13095.0
2010-08-30,sub_metering_3,11790.0
2010-08-31,sub_metering_3,7958.0
2010-09-01,sub_metering_3,13990.0
2010-09-02,sub_metering_3,11785.0
2010-09-03,sub_metering_3,9747.0
2010-09-04,sub_metering_3,13241.0
2010-09-05,sub_metering_3,7471.0
2010-09-06,sub_metering_3,10174.0
2010-09-07,sub_metering_3,11829.0
2010-09-08,sub_metering_3,7478.0
2010-09-09,sub_metering_3,7016.0
2010-09-10,sub_metering_3,10773.0
2010-09-11,sub_metering_3,8996.0
2010-09-12,sub_metering_3,8891.0
2010-09-13,sub_metering_3,6710.0
2010-09-14,sub_metering_3,10270.0
2010-09-15,sub_metering_3,6018.0
2010-09-16,sub_metering_3,10310.0
2010-09-17,sub_metering_3,9727.0
2010-09-18,sub_metering_3,11779.0
2010-09-19,sub_metering_3,5156.0
2010-09-20,sub_metering_3,13262.0
2010-09-21,sub_metering_3,7969.0
2010-09-22,sub_metering_3,11768.0
2010-09-23,sub_metering_3,12002.0
2010-09-24,sub_metering_3,8666.0
2010-09-25,sub_metering_3,896.0
2010-09-26,sub_metering_3,0.0
